ir_value
94623
94640
94641
94706
94647
94674
94721
94668
94645
94688
94677
94655
94684
94655
94664
94691
94673
94649
94694
94674
94660
94677
94671
94672
94716
94713
94715
94742
94727
94743
94727
94731
94728
94760
94740
94742
94765
94701
94732
94719
94732
94717
94695
94704
94740
94717
94710
94732
94722
94727
94741
94756
94701
94724
94711
94677
94735
94718
94720
94734
94748
94742
94745
94781
94751
94770
94750
94781
94792
94822
94802
94827
94832
94824
94837
94840
94808
94848
94847
94851
94852
94858
94814
94833
94848
94859
94887
94889
94915
94890
94925
94947
94911
94909
94965
94925
94931
94947
94939
94921
94961
94951
94936
94965
94937
94932
94932
94948
94944
95007
94969
94981
95021
94985
94988
95028
95011
94993
95021
95009
95012
94995
95008
94991
95028
95012
95013
95018
95019
95023
95040
95041
95022
95064
95053
95024
95046
95062
95028
95052
95051
95045
95050
95048
95037
95054
95052
95047
95072
95070
95085
95101
95090
95060
95121
95108
95097
95093
95109
95108
95126
95125
95103
95131
95123
95110
95112
95097
95107
95095
95115
95088
95116
95129
95120
95123
95133
95112
95112
95116
95134
95115
95110
95117
95071
95093
95114
95103
95076
95136
95120
95133
95131
95135
95125
95150
95124
95141
95144
95138
95182
95181
95167
95219
95192
95180
95231
95192
95190
95215
95207
95202
95233
95232
95214
95232
95230
95241
95246
95248
95250
95250
95263
95253
95264
95294
95285
95352
95311
95285
95284
95311
95318
95324
95345
95327
95336
95362
95370
95338
95382
95369
95349
95370
95364
95342
95362
95331
95341
95340
95353
95339
95383
95382
95346
95402
95399
95405
95399
95406
95389
95399
95383
95378
95377
95413
95360
95361
95376
95395
95371
95390
95407
95401
95396
95415
95428
95399
95412
95389
95393
95437
95414
95409
95419
95418
95416
95421
95420
95416
95440
95414
95428
95443
95443
95448
95483
95446
95458
95483
95449
95434
95457
95412
95431
95438
95404
95426
95437
95432
95432
95455
95450
95448
95455
95445
95456
95451
95444
95448
95463
95426
95462
95445
95451
95464
95462
95461
95505
95522
95506
95536
95527
95505
95546
95533
95551
95545
95541
95532
95545
95515
95539
95514
95527
95528
95546
95571
95528
95542
95547
95549
95570
95563
95548
95569
95591
95570
95583
95589
95584
95602
95588
95604
95595
95586
95598
95598
95599
95627
95589
95636
95652
95615
95637
95619
95612
95616
95612
95613
95623
95627
95621
95629
95653
95622
95628
95637
95634
95657
95673
95653
95673
95690
95686
95669
95682
95666
95631
95676
95652
95649
95668
95674
95665
95682
95720
95682
95689
95740
95691
95695
95749
95691
95728
95743
95688
95697
95725
95669
95719
95750
95695
95700
95724
95682
95709
95699
95665
95722
95735
95732
95739
95744
95730
95768
95735
95755
95763
95748
95773
95775
95787
95756
95779
95782
95793
95790
95803
95786
95780
95802
95850
95776
95794
95852
95803
95804
95860
95799
95827
95800
95798
95808
95821
95788
95794
95836
95799
95791
95839
95791
95807
95841
95797
95807
95809
95810
95813
95838
95828
95832
95812
95797
95813
95796
95795
95798
95824
95818
95811
95818
95794
95818
95819
95826
95812
95837
95828
95846
95848
95814
95847
95851
95830
95838
95839
95802
95839
95829
95805
95835
95821
95798
95830
95845
95806
95831
95790
95770
95807
95802
95797
95795
95792
95806
95809
95827
95793
95835
95838
95835
95855
95840
95840
95852
95838
95839
95838
95830
95841
95838
95840
95855
95820
95840
95870
95845
95865
95893
95858
95891
95895
95903
95900
95912
95909
95920
95909
95911
95911
95948
95912
95910
95918
95913
95906
95904
95864
95848
95885
95849
95855
95866
95859
95853
95883
95852
95804
95847
95868
95858
95855
95865
95864
95843
95841
95854
95870
95866
95885
95875
95880
95878
95834
95856
95838
95833
95834
95843
95816
95883
95879
95851
95857
95890
95826
95886
95889
95859
95895
95912
95884
95905
95907
95898
95895
95931
95888
95894
95910
95882
95889
95929
95910
95922
95921
95937
95937
95934
95935
95945
95947
95962
95962
95989
95995
95973
95981
95990
95968
95957
95980
95969
95960
95994
95959
95948
95967
95972
95941
95980
95938
95994
95979
95977
95985
95986
95977
95997
95989
95974
95992
96026
95995
95981
96025
95998
96014
96037
95990
96004
96005
96012
96039
96018
96025
96030
96058
96027
96032
96063
96063
96082
96048
96016
96045
96038
96039
96069
96039
96048
96085
96044
96047
96061
96036
96023
96055
96012
96008
96004
95955
95983
95973
95938
95963
95990
95982
95986
95995
95996
96026
96031
96027
96016
96024
96025
96015
96024
96023
96039
96003
96010
96008
96015
96025
96032
96033
96034
96052
96019
96047
96055
96060
96064
96072
96057
96055
96061
96087
96076
96053
96073
96099
96080
96091
96110
96089
96080
96095
96102
96123
96099
96080
96091
96086
96070
96063
96067
96083
96098
96104
96124
96107
96123
96122
96139
96140
96157
96143
96131
96147
96167
96156
96169
96172
96147
96173
96169
96163
96171
96199
96175
96204
96205
96187
96219
96220
96236
96194
96222
96198
96237
96239
96222
96232
96210
96217
96204
96243
96232
96245
96243
96234
96227
96246
96250
96234
96224
96226
96220
96243
96244
96230
96252
96247
96236
96239
96261
96234
96244
96258
96251
96226
96266
96214
96226
96265
96261
96251
96258
96255
96259
96262
96245
96239
96246
96242
96242
96262
96219
96274
96260
96259
96280
96269
96257
96259
96272
96274
96281
96297
96282
96267
96299
96299
96286
96297
96294
96273
96275
96264
96251
96273
96265
96235
96252
96260
96231
96287
96279
96262
96293
96283
96277
96298
96308
96249
94091
94045
93985
93983
93881
93883
93847
93790
93777
93782
93743
93740
93743
93678
93663
93636
93584
93529
93507
93489
93357
93358
93249
93240
93248
93285
93307
93342
93391
93455
93480
93641
93785
93835
94053
94256
94267
94799
95542
95655
96816
97273
97516
98168
98172
98138
98052
98045
98028
98003
98012
98016
98050
98038
98058
98066
98158
98186
98481
98850
98758
99048
98644
98592
98089
97768
97795
97254
96850
96766
96474
96254
96209
95977
95827
95788
95618
95479
95443
95289
95181
95142
94998
94866
94874
94742
94619
94623
94506
94352
94361
94145
93994
93949
93705
93396
93384
92983
92639
92577
92108
91718
91640
91130
90741
86541
86541
86526
86513
86497
86480
86509
86504
86505
86554
86571
86600
86638
86635
86642
86674
86662
86672
86680
86674
86669
86641
86531
86533
86426
86311
86334
86267
86177
86185
86130
86115
86155
86163
86206
86238
86285
86370
86490
86540
87012
86801
86740
86461
86240
86183
85998
85890
85832
85804
85722
85710
85549
85401
85393
85193
85056
84993
84756
84609
84566
84406
84340
84281
84226
84234
84214
84296
84396
84422
84590
84734
84765
84964
85116
85140
85282
85404
85427
85531
85624
85646
85681
85729
85742
85798
85880
85891
86017
86114
86132
86229
86321
86304
86378
86425
86422
86431
86459
86478
86459
86473
86473
86481
86519
86518
86568
86640
86664
86707
86762
86766
86786
86801
86819
86749
86775
86762
86701
86713
86698
86662
86686
86671
86672
86715
86713
86725
86737
86754
86753
86785
86809
86842
86907
86921
86994
87026
87047
87115
87150
87165
87190
87187
87191
87090
87045
86873
86559
86467
86155
85807
85734
85455
85198
85153
85039
84937
84927
84950
84932
84959
85044
85036
85060
85107
85137
85153
85283
85313
85345
85441
85455
85453
85481
85447
85442
85440
85444
85465
85527
85579
85623
85703
85744
85775
85872
85824
85833
85812
85830
85870
85919
85954
85992
86009
86004
85998
85996
85956
85945
85912
85850
85873
85865
85817
85823
85878
85871
85903
85931
85930
85957
86013
86015
86063
86093
86166
86181
86252
86274
86290
86342
86341
86366
86371
86347
86357
86368
86312
86337
86306
86305
86308
86305
86326
86346
86398
86429
86438
86467
86549
86546
86566
86632
86610
86612
86667
86641
86649
86656
86645
86657
86665
86644
86638
86658
86625
86551
86462
86386
86147
85930
85834
85485
85249
85172
84921
84783
84733
84609
84583
84588
84580
84649
84640
84691
84779
84788
84857
84951
84952
85015
85060
85068
85058
85093
85088
85052
85098
85126
85147
85201
85233
85291
85394
85415
85463
85536
85568
85576
85569
85600
85581
85569
85566
85548
85552
85549
85521
85540
85542
85510
85512
85538
85534
85535
85556
85550
85544
85557
85560
85584
85592
85614
85625
85588
85624
85643
85668
85753
85763
85792
85884
85880
85889
85977
85913
85925
85933
85926
85905
85947
85944
85937
85936
85901
85956
85972
85985
86093
86112
86130
86225
86227
86265
86276
86338
86308
86375
86387
86357
86370
86327
86322
86321
86265
86223
86116
85950
85861
85589
85321
85250
84979
84790
84726
84550
84507
84468
84427
84440
84450
84463
84492
84520
86064
85992
85687
85442
85368
85077
84901
84840
84681
84591
84585
84516
84494
84504
84532
84573
84598
84675
84734
84782
84808
84843
84868
84883
84961
84939
84975
85047
85055
85098
85168
85156
85184
85233
85228
85302
85354
85361
85484
85555
