ir_value
11654
11655
11499
11615
11499
11627
11618
11509
11630
11615
11502
11623
11625
11510
11643
11606
11524
11623
11611
11508
11630
11610
11531
11635
11629
11519
11613
11620
11532
11618
11612
11529
11617
11600
11521
11632
11614
11534
11620
11590
11510
11618
11602
11535
11630
11588
11528
11640
11591
11520
11631
11617
11524
11620
11611
11537
11610
11595
11528
11607
11599
11531
11622
11619
11538
11621
11603
11542
11651
11622
11548
11624
11646
11544
11600
11612
11550
11574
11599
11525
11575
11560
11545
11586
11550
11554
11608
11556
11537
11652
11594
11548
11643
11593
11532
11656
11631
11555
11628
11625
11539
11608
11607
11559
11580
11583
11557
11583
11585
11560
11573
11574
11571
11551
11550
11538
11526
11542
11545
11531
11533
11576
11500
11525
11558
11499
11488
11563
11489
11497
11562
11482
11485
11557
11475
11463
11567
11483
11479
11568
11457
11482
11571
11457
11471
11554
11455
11470
11551
11457
11493
11568
11472
11480
11557
11479
11489
11560
11473
11491
11552
11474
11495
11559
11461
11494
11577
11482
11492
11562
11482
11501
11554
11489
11513
11584
11485
11504
11570
11501
11526
11565
11492
11508
11598
11509
11521
11608
11508
11509
11589
11495
11500
11575
11513
11497
11591
11508
11519
11588
11508
11531
11601
11507
11530
11588
11506
11538
11602
11535
11539
11576
11505
11529
11599
11536
11548
11593
11527
11544
11582
11527
11552
11597
11528
11553
11610
11526
11547
11621
11528
11542
11612
11523
11541
11620
11528
11557
11629
11533
11562
11607
11535
11554
11608
11537
11580
11625
11539
11572
11612
11539
11581
11597
11541
11575
11603
11542
11588
11632
11529
11564
11625
11551
11546
11622
11559
11567
11630
11548
11554
11619
11550
11563
11606
11545
11571
11619
11557
11562
11611
11563
11580
11601
11551
11555
11614
11573
11558
11621
11573
11553
11621
11580
11570
11621
11553
11568
11607
11550
11575
11622
11548
11563
11615
11555
11563
11619
11557
11576
11608
11565
11568
11619
11574
11561
11615
11550
11576
11617
11564
11567
11611
11577
11569
11596
11563
11589
11632
11580
11573
11614
11579
11574
11606
11572
11579
11616
11568
11566
11628
11583
11562
11640
11593
11577
11630
11577
11594
11634
11570
11576
11625
11566
11586
11641
11578
11580
11650
11574
11589
11654
11585
11578
11628
11578
11589
11653
11586
11575
11640
11598
11575
11634
11584
11567
11633
11585
11600
11636
11579
11574
11631
11586
11585
11636
11589
11598
11637
11598
11595
11651
11606
11612
11627
11596
11608
11652
11587
11604
11643
11589
11601
11629
11596
11607
11651
11622
11594
11655
11614
11613
11669
11609
11627
11657
11628
11617
11654
11593
11642
11597
11650
11650
11579
11639
11659
11643
11651
11664
11649
11628
11665
11662
11648
11670
11637
11647
11682
11628
11660
11673
11621
11633
11664
11590
11636
11667
11581
11657
11649
11568
11643
11645
11538
11647
11657
11536
11644
11640
11516
11646
11649
11527
11641
11645
11516
11636
11643
11499
11627
11645
11495
11631
11638
11480
11642
11656
11464
11650
11640
11479
11641
11642
11482
11608
11662
11485
11633
11655
11460
11631
11654
11478
11625
11646
11493
11618
11642
11483
11642
11642
11467
11640
11647
11473
11628
11644
11492
11634
11669
11494
11637
11662
11501
11632
11635
11487
11621
11658
11479
11636
11650
11500
11620
11633
11486
11626
11643
11478
11627
11650
11507
11635
11620
11493
11615
11614
11514
11607
11622
11507
11634
11628
11514
11625
11641
11499
11616
11634
11510
11617
11620
11484
11623
11625
11516
11585
11516
11506
11607
11512
11511
11589
11538
11503
11609
11517
11515
11595
11525
11512
11608
11522
11518
11626
11531
11525
11612
11551
11511
11612
11522
11530
11616
11538
11537
11621
11536
11528
11612
11544
11519
11608
11545
11518
11607
11551
11499
11599
11544
11524
11615
11537
11534
11625
11564
11526
11630
11541
11538
11629
11564
11525
11614
11559
11542
11627
11565
11538
11611
11542
11541
11607
11556
11527
11615
11572
11556
11631
11558
11552
11611
11558
11549
11620
11555
11553
11636
11536
11550
11627
11585
11561
11643
11551
11565
11635
11557
11569
11647
11579
11542
11632
11575
11570
11641
11576
11542
11635
11571
11557
11606
11566
11566
11625
11563
11560
11628
11564
11574
11643
11580
11580
11639
11547
11563
11636
11581
11572
11623
11571
11579
11638
11590
11565
11647
11588
11569
11632
11581
11574
11640
11572
11578
11629
11589
11563
11645
11571
11577
11635
11560
11567
11631
11583
11573
11667
11575
11572
11646
11587
11588
11629
11590
11592
11640
11603
11626
11658
11594
11597
11644
11593
11586
11640
11588
11611
11624
11577
11613
11633
11608
11617
11643
11592
11609
11640
11588
11628
11653
11606
11631
11644
11603
11630
11658
11611
11632
11644
11613
11638
11641
11622
11656
11647
11622
11625
11649
11600
11625
11643
11614
11629
11653
11618
11622
11645
11607
11633
11652
11611
11634
11649
11624
11623
11625
11622
11646
11630
11625
11632
11639
11636
11640
11654
11616
11648
11640
11625
11641
11629
11617
11655
11640
11621
11649
11633
11624
11642
11642
11611
11647
11642
11633
11632
11642
11640
11653
11654
11645
11665
11623
11630
11644
11649
11628
11645
11655
11630
11650
11633
11625
11647
11644
11643
11655
11629
11629
11637
11628
11652
11645
11643
11649
11640
11621
11646
11646
11637
11640
11670
11635
11629
11644
11638
11637
11671
11634
11625
11665
11633
11640
11652
11636
11630
11651
11628
11625
11642
11563
11635
11574
11569
11660
11585
11571
11649
11576
11582
11643
11592
11587
11656
11594
11582
11635
11620
11573
11648
11606
11585
11650
11589
11594
11645
11595
11565
11651
11585
11584
11640
11602
11562
11642
11593
11597
11634
11609
11595
11646
11612
11605
11631
11605
11584
11629
11602
11594
11639
11624
11611
11654
11625
11587
11658
11602
11571
11650
11623
11572
11651
11633
11578
11650
11624
11604
11661
11623
11609
11637
11620
11603
11637
11609
11605
11645
11627
11607
11645
11628
11608
11645
11612
11608
11639
11635
11620
11625
11634
11602
11652
11617
11613
11638
11628
11628
11619
11628
11634
11648
11632
11627
11632
11641
11626
11637
11641
11605
11642
11610
11637
11636
11641
11630
11637
11642
11609
11636
11628
11617
11629
11641
11610
11655
11642
11630
11633
11641
11611
11650
11624
11608
11641
11631
11640
11650
11640
11633
11639
11640
11642
11623
11631
11644
11634
11650
11624
11644
11626
11641
11626
11621
11665
11630
