ir_value
32881
33404
33428
32920
31921
31478
29716
29460
29547
29345
29033
27837
26531
26295
25343
24745
24617
24578
24747
24795
24422
23585
23215
21735
20761
20459
19346
18765
18582
18085
17793
17711
17405
17248
17188
16953
16833
16781
16609
16506
16501
16387
16330
16309
16266
16262
16250
16402
16517
16571
16852
17179
17293
17682
17765
18278
18646
18797
19486
19942
20080
20611
21074
21251
22290
23834
24632
31536
40850
44389
60367
68658
70319
74594
77541
78639
82098
83557
83908
84955
85501
85644
86326
86804
86904
86867
86500
86423
86647
87400
87742
89682
90783
91114
92079
92496
92609
93025
93195
93201
93314
93240
93202
93141
93273
93332
93713
94045
94181
94428
94544
94585
94749
94797
94849
95036
95136
95196
95365
95441
95508
95529
95535
95453
95327
95290
95689
95991
96078
96386
96475
96541
96698
96753
96776
96842
96935
96943
97080
97101
97117
97145
97275
97376
97747
97888
97946
98080
98152
98186
98285
98263
98286
98296
98242
98234
98119
97976
97972
97959
98048
98089
98161
98297
98272
98151
98050
97903
97888
97856
97925
98009
98009
98099
98179
98193
98210
98225
98225
98184
98173
98144
98100
98103
98109
98078
98082
98097
98155
98175
98234
98257
98271
98265
98221
98087
98027
97845
97694
97669
97608
97532
97514
97492
97442
97434
97418
97366
97354
97363
97350
97418
97360
97392
97397
97380
97414
97419
97482
97487
97513
97554
97584
97642
97708
97730
97822
97881
97902
97959
97973
97990
97962
97979
97946
97987
97953
97941
97955
97940
97927
97973
97974
97988
97996
97974
97991
97967
97932
97903
97889
97857
97849
97836
97839
97821
97796
97785
97819
97798
97783
97818
97825
97798
97805
97785
97771
97768
97779
97751
97803
97782
97774
97764
97761
97780
97765
97733
97734
97702
97678
97645
97651
97624
97602
97601
97602
97579
97598
97577
97600
97602
97574
97581
97584
97583
97588
97606
97589
97580
97589
97578
97614
97620
97594
97612
97591
97603
97615
97604
97577
97614
97631
97601
97585
97610
97578
97571
97563
97548
97542
97538
97508
97504
97514
97499
97495
97531
97490
97492
97505
97518
97519
97532
97532
97502
97536
97540
97533
97575
97587
97586
97594
97584
97593
97609
97595
97597
97599
97612
97596
97630
97629
97675
97636
97642
97650
97660
97624
97657
97646
97651
97680
97646
97683
97740
97707
97748
97790
97764
97792
97770
97751
97780
97735
97747
97715
97716
97725
97694
97701
97686
97659
97688
97706
97670
97681
97685
97701
97720
97709
97747
97761
97726
97766
97724
97699
97682
97654
97652
97651
97625
97598
97619
97604
97594
97582
97553
97554
97503
97491
97488
97416
97398
97394
97378
97352
97371
97345
97342
97321
97314
97328
97321
97321
97311
97320
97324
97306
97310
97358
97370
97340
97341
97383
97362
97393
97411
97372
97390
97432
97372
97414
97432
97489
97429
97460
97521
97502
97519
97587
97528
97594
97613
97563
97622
97652
97607
97617
97636
97608
97615
97629
97639
97639
97648
97670
97698
97736
97756
97772
97791
97803
97788
97811
97798
97783
97795
97797
97805
97795
97815
97793
97805
97827
97841
97827
97857
97882
97878
97884
97902
97880
97917
97930
97910
97941
97937
97941
97913
97917
97877
97916
97933
97907
97936
97967
97966
97981
98005
97987
97992
97995
97974
97973
97969
97930
97963
97944
97968
97966
98015
97981
97994
97987
97981
97980
97961
97943
97932
97869
97913
97917
97871
97918
97891
97857
97887
97871
97870
97884
97885
97870
97859
97849
97833
97854
97850
97874
97830
97860
97895
97898
97856
97895
97880
97889
97903
97877
97857
97877
97887
97887
97849
97854
97869
97869
97848
97862
97851
97817
97823
97825
97805
97820
97817
97784
97783
97817
97786
97812
97816
97797
97806
97792
97801
97795
97779
97805
97799
97794
97770
97818
97775
97775
97763
97788
97776
97781
97784
97773
97798
97775
97770
97723
97793
97778
97818
97790
97805
97867
97812
97781
97845
97790
97815
97813
97795
97783
97823
97783
97808
97816
97807
97809
97833
97797
97826
97850
97811
97838
97845
97813
97847
97858
97811
97857
97867
97829
97868
97873
97828
97842
97874
97860
97857
97841
97833
97847
97851
97868
97845
97844
97869
97835
97852
97861
97856
97845
97871
97849
97868
97870
97878
97867
97872
97881
97870
97876
97895
97875
97889
97896
97901
97880
97890
97858
97870
97884
97853
97872
97884
97852
97878
97931
97856
97887
97904
97887
97890
97948
97911
97909
97918
97913
97884
97894
97927
97886
97902
97910
97896
97904
97900
97898
97872
97902
97906
97881
97890
97896
97874
97890
97886
97839
97888
97865
97855
97865
97858
97852
97842
97827
97857
97869
97869
97874
97873
97859
97880
97901
97888
97908
97897
97910
97879
97892
97881
97906
97881
97882
97909
97868
97876
97890
97863
97878
97880
97840
97868
97900
97879
97870
97889
97883
97894
97906
97910
97969
97914
97902
97930
97917
97919
97930
97931
97918
97934
97966
97950
97922
97958
97924
97949
97982
97955
97966
97962
97965
97950
97961
97974
97978
97981
97989
97952
97958
98007
97978
97980
98024
97958
97976
98021
98025
98002
98015
98018
97987
98021
98003
98003
98012
98018
98010
97977
98006
98037
97994
98019
98044
98022
98012
98000
98011
97987
98005
98005
97977
97971
97975
97960
97989
97975
97956
97980
97972
97964
97998
98018
97979
97993
98015
97989
97991
97998
97982
97996
97992
97981
97990
97996
98008
98001
98007
98049
98010
98007
98049
98004
98076
98033
98039
98037
98042
98016
98028
98010
97995
98018
98031
98031
98027
98043
98027
98011
98037
98054
98039
98037
98053
98060
98053
98072
98059
98066
98083
98074
98051
98059
98071
98092
98078
98095
98077
98084
98128
98093
98098
98116
98098
98090
98144
98099
98109
98138
98104
98112
98114
98095
98131
98128
98081
98126
98091
98091
98112
98115
98114
98104
98140
98125
98154
98142
98116
98122
98128
98142
98164
98141
98169
98218
98169
98147
98184
98155
98143
98138
98158
98137
98148
98120
98120
98136
98122
98116
98123
98130
98139
98145
98117
98130
98120
98104
98153
98130
98091
98118
98133
98127
98129
98119
98093
98120
98124
98120
98128
98134
98154
98107
98142
98182
98135
98135
98148
98135
98143
98136
98158
98138
98145
98131
98122
98145
98146
98118
98133
98135
98110
98127
98120
98099
98128
98139
98101
98132
98150
98148
98146
98140
98103
98140
98183
98143
98121
98176
98113
98144
98111
98136
98112
98200
98144
98121
98160
98148
98144
98159
98143
98158
98167
98147
98157
98124
98127
98143
98102
98143
98149
98129
98144
98159
98133
98145
98170
98122
98149
98128
98118
98160
98133
98138
98153
98139
98147
98130
98113
98144
98154
98138
98161
98166
98160
98174
98156
98176
98172
98166
98208
98175
98167
98217
98183
98189
98193
98201
98191
98190
98199
98190
98239
98221
98223
98241
98207
98225
98227
98192
98218
98221
98217
98232
98242
98179
98231
98214
98190
98222
98218
98252
98259
98272
98262
98265
98285
98276
98262
98279
98259
98328
98280
98289
98303
98308
98299
98325
98301
98302
98311
98322
98311
98318
98330
98317
98353
98330
98318
98352
98313
98355
98337
98298
98354
98337
98320
98321
98304
98311
98348
98304
98321
98315
98321
98347
98312
98298
98330
98290
98296
98317
98295
98290
98312
98288
98300
98324
98301
98322
98329
98306
98317
98314
98289
98306
98339
98283
98284
98324
98311
98306
98316
98311
98313
98330
98327
98304
98337
98345
98325
98350
98431
98343
98372
98376
98363
98375
98412
98383
98338
98371
98362
98356
98364
98353
98348
98344
98347
98360
98367
98377
98355
98374
98411
98356
98382
98400
98357
98383
98388
98365
98390
98378
98378
98390
98382
98392
98419
98385
98413
98397
98409
98420
98417
98410
98439
98415
98399
98422
98398
98420
98428
98414
98438
98451
98428
98436
98410
98451
98422
98422
98455
98433
98448
98455
98423
98434
98449
98458
98449
98450
98446
98473
98498
98462
98488
98486
98463
98444
98438
98457
98438
98423
98432
98411
98424
98441
98402
98441
98436
98445
98421
98431
98428
98418
98445
98406
98429
98438
98423
98409
98431
98432
98435
98455
98453
98458
98491
98500
98478
98484
98485
98471
98486
98476
98480
98495
98470
98492
98473
98458
98478
98486
98465
98496
98488
98485
98511
98504
98483
98495
98462
98458
98487
98461
98467
98462
98446
98489
98495
98481
98538
98480
98470
98511
98496
98489
98498
98478
98476
98480
98459
98472
98469
98493
98501
98541
98492
98508
98509
98492
98493
98521
98499
98497
98485
98505
98486
98485
98485
98498
98489
98476
98483
98485
98469
98496
98523
98449
98513
98506
98471
98487
98488
98479
98506
98465
98481
98485
98470
98447
98469
98484
98496
98455
98442
98486
98477
98463
98468
98471
98453
98479
98431
98465
98486
98445
98445
98453
98491
98474
98482
98480
98469
98476
98504
98451
98487
98480
98475
98504
98493
98479
98487
98553
98490
98497
98558
98516
98509
98526
98511
98504
98528
98517
98512
98508
98532
98511
98503
98522
98507
98506
98513
98508
98504
98504
98505
98498
98507
98505
98493
98514
98519
98496
98510
98519
98508
98511
98529
98507
98502
98502
98503
98508
98514
98530
98519
98535
98581
98539
98562
98543
98527
98525
98549
98536
98549
98528
98514
98540
98546
98508
98559
98557
98534
98548
98567
98532
98562
98560
98537
98588
98538
98548
98571
98525
98569
98567
98526
98539
98554
98536
98533
98535
98538
98547
98515
98540
98517
98522
98492
98524
98487
98484
98521
98472
98499
98507
98494
98503
98521
98513
98530
98561
98538
98541
98550
98549
98543
98533
98541
98556
98544
98556
98554
98532
98569
98545
98543
98543
98561
98545
98568
98567
98535
98563
98533
98566
98570
98533
98591
98578
98543
98594
98616
98583
98595
98592
98567
98603
98587
98576
98592
98562
98599
98583
98571
98571
98616
98572
98577
98641
98606
98598
98623
98600
98612
98577
98576
98592
98591
98585
98591
98599
98580
98598
98629
98568
98601
98627
98590
98617
98618
98605
98610
98626
98575
98596
98600
98568
98603
98595
98597
98585
98566
98601
98564
98561
98565
98583
98544
98570
98567
98540
98566
98561
98550
98561
98520
98539
98563
98581
98531
98576
98582
98542
98579
98539
98562
98577
98588
98570
98593
98600
98584
98582
98597
98564
98589
98639
98602
98594
98607
98620
98579
98619
98597
98585
98601
98623
98603
98589
98593
98592
98580
98600
98596
98564
98597
98570
98555
98573
98588
98549
98568
98584
98591
98602
98584
98594
98605
98591
98618
98612
98605
98638
98618
98619
98658
98625
98606
98635
98625
98604
98632
98643
98605
98639
98621
98624
98634
98620
98629
98643
98617
98653
98637
98599
98640
98651
98609
98642
98663
98608
98622
98653
98635
98697
98647
98658
98674
98618
98644
98662
98627
98627
98640
98629
98631
98610
98598
98610
98594
98602
98588
98609
98601
98603
98599
98611
98604
98611
98574
98595
98590
98582
98598
98584
98574
98588
98590
98585
98598
98616
98607
98600
98600
98603
98608
98617
98619
98601
98625
98660
98634
98646
98655
98618
98636
98660
98628
98641
98672
98626
98632
98657
98651
98616
98645
98632
98641
98674
98653
98643
98654
98631
98628
98660
98722
98652
98669
98704
98666
98686
98703
98666
98677
98677
98656
98690
98654
98677
98674
98666
98713
98684
98682
98691
98660
98672
98703
98678
98695
98698
98682
98695
98688
98687
98707
98676
98698
98698
98685
98728
98709
98664
98730
98707
98696
98717
98701
98676
98704
98718
98670
98716
98711
98704
98697
98667
98695
98661
98672
98667
98722
98668
98682
98665
98668
98667
98699
98677
98664
98664
98656
98661
98665
98639
98628
98651
98628
98628
98658
98632
98670
98656
98648
98653
98665
98650
98652
98680
98651
98681
98681
98658
98672
98664
98688
98681
98644
98710
98671
98666
98675
98672
98668
98688
98660
98679
98677
98677
98690
98689
98655
98649
98685
98680
98666
98680
98687
98651
98694
98699
98694
98698
98701
98687
98707
98693
98678
98707
98729
98713
98717
98753
98728
98708
98738
98742
98725
98731
98758
98731
98718
98751
98742
98721
98740
98721
98716
98744
98734
98740
98738
98729
98722
98741
98736
98736
98732
98724
98709
98740
98767
98727
98755
98762
98736
98754
98734
98730
98722
98717
98727
98691
98693
98708
98601
98687
98699
98667
98678
98706
98681
98655
98701
98692
98669
98684
98695
98669
98704
98715
98673
98702
98693
98697
98697
98701
98720
98675
98706
98733
98709
98715
98744
98735
98715
98733
98730
98691
98723
98725
98710
